date;BA;BP;F;FDX;GSK;IBM;JNJ;JPM;MCD;MMM;MSFT;PEP;TGT;VZ;BZH
09/10/2017;244.927185;31.841431;10.438414;211.78389;34.793171;128.423172;123.120331;88.194313;148.770599;197.576096;72.949554;100.497063;51.386826;43.042995;19.15
10/10/2017;247.334824;32.131203;10.480706;211.918274;34.947426;129.39032;123.535477;88.852966;149.197983;197.639938;72.949554;101.200485;52.620113;43.121967;19.25
11/10/2017;247.818237;32.164322;10.472249;213.74202;35.015991;128.623581;126.072655;88.587677;151.5858;197.421066;73.073853;101.867363;54.036102;42.87627;19.35
12/10/2017;248.263763;32.296791;10.252316;216.026489;35.153103;128.109497;126.238693;87.810112;152.291962;198.405838;73.743195;102.726067;54.986179;42.428722;19.370001
13/10/2017;247.154739;32.371296;10.193102;213.300491;35.144527;128.170502;125.869659;87.691185;153.648468;198.524414;74.097008;102.881371;55.589123;41.99873;19.32
16/10/2017;246.216293;32.445808;10.252316;212.465408;35.015991;127.935226;125.583656;89.502472;153.31398;199.436218;74.249992;103.749207;54.94965;42.200569;19.5
17/10/2017;245.145172;32.031853;10.379202;211.265579;34.990284;127.682571;129.892181;89.301216;153.676346;198.551758;74.192627;102.488556;54.967915;42.472595;19.48
18/10/2017;246.491241;32.056694;10.311529;213.377289;35.144527;139.000946;129.79068;89.639656;154.020126;199.025909;74.211754;102.269302;54.840015;42.691978;19.540001
19/10/2017;245.543304;32.081528;10.345363;214.980255;35.221653;140.194656;131.04538;89.749458;154.69838;199.910385;74.498627;102.927055;55.205441;43.183399;19.620001
20/10/2017;250.955765;32.081528;10.362493;216.036087;34.998844;141.214081;131.377533;91.030151;154.512543;201.806992;75.359215;101.958717;56.420444;43.464203;19.799999
23/10/2017;248.652451;32.114651;10.311109;216.295258;34.81031;139.018402;132.503128;90.874634;151.76236;202.016724;75.378342;102.031799;57.169552;42.990341;19.84
24/10/2017;252.140656;32.288506;10.439569;216.775146;34.690327;135.820648;130.676392;92.319992;152.264099;213.961746;75.407013;101.173088;57.489292;42.946468;20.26
25/10/2017;244.955597;32.114651;10.311109;216.448853;32.727867;133.746902;131.340637;92.411469;151.985352;216.724594;75.187096;100.551888;56.566612;42.683208;19.950001
26/10/2017;245.761322;31.998739;10.508082;219.846725;31.365273;133.834045;130.833221;93.070107;152.384888;212.402496;75.311386;101.1548;56.648838;42.902588;19.469999
27/10/2017;243.097702;32.371296;10.328236;221.219315;31.048191;133.903732;130.805527;93.097565;153.667038;214.043808;80.140274;101.036041;55.050133;42.88504;19.940001
30/10/2017;245.742355;32.801811;10.362493;218.579697;31.4424;134.496246;129.1633;92.768242;154.44751;210.651794;80.216774;100.168205;54.401512;41.972401;20.16
31/10/2017;244.538559;33.671116;10.508082;216.746384;31.219587;134.234833;128.618988;92.036423;155.079285;209.894943;79.537865;100.698036;53.935616;42.007507;20.98
01/11/2017;245.031418;33.745628;10.576594;216.410431;31.022482;134.208725;129.144867;92.319992;154.577591;209.885849;79.537865;100.606689;53.771172;41.972401;21.34
02/11/2017;248.946289;33.671116;10.636542;216.256851;30.808235;133.616241;129.098724;92.932899;156.184967;211.755081;80.369774;100.533607;54.620766;41.647717;20.76
03/11/2017;248.112106;33.580048;10.585156;215.23941;30.979637;132.073975;129.237106;92.768242;156.695953;211.745987;80.455826;100.688919;54.227947;41.612614;20.620001
06/11/2017;250.311218;34.283772;10.559464;212.081467;30.971067;131.429214;128.941879;92.191917;158.015335;210.004379;80.771385;99.811928;54.163998;39.954082;21
07/11/2017;252.26387;34.341721;10.413877;212.283035;30.696831;131.873566;128.951126;90.334923;158.66571;209.767334;80.580124;100.917297;52.885033;39.989189;20.780001
08/11/2017;251.733063;34.275501;10.328236;211.649506;31.262444;132.065277;130.381134;89.319511;158.043198;209.566711;80.857437;102.314972;53.323532;39.892651;20.83
09/11/2017;250.351242;34.20829;10.311109;208.712326;31.092232;132.267685;129.486221;89.310349;155.162933;208.253662;80.408012;101.839943;54.721256;39.550411;20.860001
10/11/2017;248.588211;33.855453;10.285417;209.393845;30.683695;131.26445;128.75737;89.200592;153.852875;207.39653;80.197662;103.000137;56.091568;39.383675;20.52
13/11/2017;250.084427;33.502613;10.413877;212.542175;30.501156;130.595642;128.941879;89.52076;155.506714;208.098648;80.255028;104.178574;55.178032;39.269608;20.860001
14/11/2017;249.455414;33.275791;10.293981;211.112015;30.405544;131.026855;128.69281;88.981033;156.19426;209.110794;80.369774;105.749855;55.464165;38.804512;21.559999
15/11/2017;250.503693;32.838943;10.276852;205.842361;30.318624;129.451614;128.333008;89.822647;155.460251;207.350937;79.745117;105.146919;49.990669;38.707977;21.530001
16/11/2017;251.304245;32.570114;10.311109;209.163483;30.588078;131.229248;128.120804;90.078781;156.175674;209.192856;79.956528;105.265678;50.858299;39.287159;20.459999
17/11/2017;249.931885;32.838943;10.285417;207.330139;30.475086;131.097244;127.318115;89.776909;154.902786;209.138123;79.187729;104.763237;53.66428;39.857548;20.5
20/11/2017;252.190536;32.763336;10.388184;208.529968;30.527233;132.452484;127.253548;90.572762;155.0979;211.080368;79.312645;104.973358;53.42429;40.542023;21.620001
21/11/2017;254.43956;32.872555;10.379621;208.597153;30.257771;133.719696;127.631805;90.499573;156.370804;213.451096;80.456261;106.014763;52.842793;40.524471;21.959999
22/11/2017;252.686081;33.418598;10.3368;209.0867;30.475086;133.561325;126.663071;90.234276;157.067627;212.227707;79.870056;105.128639;53.06432;41.331806;21.940001
24/11/2017;253.381775;33.645428;10.362493;208.289978;30.457695;133.62291;127.327347;89.941559;157.123413;212.044388;80.014191;105.877747;51.578255;41.252827;21.9
27/11/2017;253.095856;33.191784;10.371056;209.125061;30.901003;133.74614;128.190628;89.584785;156.984024;214.445435;80.600418;105.832069;51.54134;41.823227;21.43
28/11/2017;255.392593;33.519413;10.456696;209.73941;31.222614;134.177338;129.972855;92.722504;159.195297;215.939209;81.571037;106.672501;52.261295;42.841164;21.77
29/11/2017;256.640991;33.359798;10.756439;216.861557;30.831463;135.127762;129.777908;94.890549;158.349823;218.120316;80.091072;106.736435;56.931767;43.788895;21.35
30/11/2017;263.788391;33.662231;10.722182;222.169647;30.475086;135.49736;129.332382;95.613213;160.7332;222.82164;80.88871;107.182587;55.288792;44.657658;21.16
01/12/2017;258.623199;33.561424;10.773566;221.574509;30.701078;136.192581;129.93573;95.860199;161.574371;220.997955;80.975212;107.421768;54.928806;44.973568;20.6
04/12/2017;264.903442;33.527817;10.816386;229.454956;30.422928;137.688644;129.035309;97.836151;159.49942;219.2659;77.919197;108.047256;57.744019;45.386009;20.299999
05/12/2017;262.587708;33.376598;10.645106;225.951462;30.301235;136.711823;129.64798;96.710968;161.686569;218.349442;78.409294;108.166847;57.411736;44.683979;20.1
06/12/2017;265.18927;33.250587;10.602285;226.901703;30.127388;135.611786;130.938232;95.988281;162.144516;218.725189;79.55291;109.371849;56.045658;44.47337;19.950001
07/12/2017;268.715363;33.023762;10.730746;229.694946;30.28385;135.145355;129.963593;95.704712;161.611771;220.219009;79.274208;107.375755;56.387177;44.245213;19.98
08/12/2017;272.460632;33.300987;10.799259;231.551331;30.570692;136.236572;130.501968;96.903061;161.83609;218.230331;80.879112;107.228592;56.64563;44.833164;19.959999
11/12/2017;269.849487;33.544621;10.773566;229.512161;30.69239;136.764587;131.012512;96.619492;161.929535;219.302551;81.907394;107.982872;57.005604;45.491314;19.280001
12/12/2017;276.310791;34.157879;10.790694;230.36824;30.874928;137.935043;132.367752;97.744667;160.976212;216.809845;82.243744;107.992065;56.322571;46.675983;19.059999
13/12/2017;278.121399;34.149479;10.816386;232.79216;30.92708;135.444565;132.636932;96.518867;162.209946;219.128418;82.02272;108.360016;57.845554;46.412727;18.91
14/12/2017;280.065582;34.132675;10.670798;229.406357;30.631548;135.523788;131.485886;95.741287;161.826736;218.184509;81.388435;108.562378;57.171745;45.93008;18.780001
15/12/2017;280.122711;33.83865;10.773566;230.897263;30.414238;134.203751;132.237778;97.095169;162.686615;218.111191;83.464241;109.666222;57.790176;46.219662;18.950001
18/12/2017;282.21933;34.309093;10.842077;232.68634;30.683695;134.934143;131.625122;97.845284;162.817474;218.496078;83.012566;108.589989;59.147007;46.728634;19.59
19/12/2017;283.27713;34.141079;10.867771;233.292328;30.735851;134.84613;131.606552;97.433647;162.06041;218.468582;82.484009;109.105095;59.128544;46.360073;18.92
20/12/2017;283.896545;34.401512;10.893464;241.497101;30.727152;134.599731;131.031052;97.095169;160.92012;217.121429;82.186104;109.482239;59.516216;46.307426;19.040001
21/12/2017;281.161499;35.014763;10.816386;240.631409;30.901003;133.3237;130.938232;98.641159;160.621033;215.160278;82.166878;108.78315;60.199257;46.518021;19.530001
22/12/2017;281.22821;34.687134;10.773566;240.487122;30.535933;134.203751;130.065659;98.293533;160.219131;215.114426;82.176476;109.095909;60.356163;46.675983;18.940001
26/12/2017;281.475922;35.023163;10.790694;240.121613;30.744541;134.494156;130.037827;97.900177;160.097626;215.774261;82.07077;109.362679;60.753059;46.702309;19.07
27/12/2017;281.723694;35.04837;10.705053;240.496719;30.909695;134.758133;130.483398;98.083122;161.387451;216.461609;82.368675;109.739822;60.125404;46.754963;19.08
28/12/2017;282.419434;35.174393;10.773566;238.851974;30.85754;135.558975;130.474106;98.604561;161.789368;216.021713;82.378288;109.785812;59.83004;46.886593;19.15
29/12/2017;281.04715;35.3088;10.696489;240.025421;30.831463;135.013367;129.694351;97.826996;160.873367;215.700958;82.205322;110.310112;60.22694;46.447819;19.209999
02/01/2018;282.886383;35.602829;10.842077;247.778107;32.100533;135.743759;129.239532;98.750923;161.901535;215.94841;82.599319;108.599167;62.423737;46.974339;19.83
03/01/2018;283.801239;36.014462;10.927719;250.875305;31.978849;139.475113;130.474106;98.851555;161.219208;215.939209;82.983727;108.314011;61.999138;46.00906;20.6
04/01/2018;282.724396;36.157284;11.116128;254.780518;32.039688;142.299957;130.464798;100.26767;162.350159;218.761826;83.714119;108.847534;60.780746;46.158237;20.1
05/01/2018;294.322296;36.207687;11.304538;255.780945;32.604683;142.995193;131.541595;99.623993;162.677261;220.466415;84.752014;109.160294;61.426872;46.052937;20.32
08/01/2018;295.57074;36.190887;11.261715;258.416412;32.509071;143.85762;131.708664;99.771095;162.565094;219.751572;84.838486;108.534775;62.008354;45.973961;19.950001
09/01/2018;303.461517;36.014462;11.201768;257.541107;32.117916;144.174408;133.797211;100.276863;162.200607;221.117081;84.780838;108.617577;63.817474;45.805325;19.65
10/01/2018;305.205505;36.039669;11.158949;257.791168;31.639845;144.482391;133.63942;101.380318;162.172577;220.988754;84.396439;108.065659;65.285072;45.876324;19.49
11/01/2018;312.696014;36.350506;11.27028;260.849915;32.022308;144.500046;134.400604;101.922836;162.06041;222.06102;84.646286;107.513748;68.303352;46.249092;20.700001
12/01/2018;320.405701;36.888153;11.330228;261.484772;32.595997;143.567184;135.300964;103.605621;162.228668;224.040512;86.107033;107.973663;70.88781;46.027206;20.25
16/01/2018;319.40509;35.670033;11.218896;259.3013;32.961067;144.192017;136.322052;103.237808;162.331436;224.287949;84.905762;108.415207;69.189453;45.849701;20.02
17/01/2018;334.51004;36.022873;10.431005;261.138489;33.160992;148.416138;136.433441;103.899887;163.546494;227.376328;86.625977;109.629433;70.906258;45.902946;20.66
18/01/2018;324.170074;36.039669;10.3368;261.802185;33.178375;148.829727;136.377731;104.148163;163.16333;225.360168;86.587547;109.50985;71.903107;45.752075;20.360001
19/01/2018;321.854309;35.619629;10.276852;263.860596;33.204453;142.889542;136.786148;103.918266;164.612015;227.44046;86.49144;110.540085;72.087715;46.071587;20.469999
22/01/2018;322.111572;36.451309;10.293981;263.447021;33.517376;143.09198;137.510193;105.13208;164.696152;226.634033;88.038666;111.77272;72.530777;47.447254;20.66
23/01/2018;319.81485;36.325298;10.242597;261.648315;33.630371;146.304108;131.652985;105.021736;165.256943;225.72673;88.317383;111.579544;72.106186;47.243122;20.469999
24/01/2018;318.957184;36.913357;10.319672;260.099731;33.595604;145.529663;131.875763;106.364281;164.612015;226.991425;88.240479;111.432365;70.970871;48.121773;20.34
25/01/2018;326.981415;36.74535;9.908598;257.820099;33.343525;145.617645;134.038559;106.391853;164.182083;231.271149;88.730621;111.211586;70.426292;48.183907;19.91
26/01/2018;327.086212;36.804146;9.977109;258.599152;33.934601;147.26329;134.901871;106.961998;166.705643;237.017197;90.393173;112.00267;71.026245;48.565536;19.73
29/01/2018;324.799042;36.417717;9.630684;257.483398;33.439144;146.788071;133.370224;106.851639;166.154205;234.61615;90.258621;110.08017;70.88781;48.041908;18.9
30/01/2018;321.835236;35.964069;9.57872;251.490936;33.126225;143.989594;132.2099;105.849319;161.209869;230.519684;89.124626;110.282524;69.318665;47.837765;18.459999
31/01/2018;337.712097;35.947262;9.500773;252.472061;32.604683;144.060028;128.274185;106.364281;159.957428;229.566605;91.306129;110.659676;69.42942;47.988651;18.540001
01/02/2018;340.161285;36.426113;9.45747;251.846786;32.674229;142.91597;129.972855;107.467751;160.66777;227.220505;90.585373;110.659676;69.198669;48.19278;19.1
02/02/2018;332.508728;34.577927;9.275596;246.114075;32.248299;139.950287;127.800758;105.086098;158.312439;224.682007;88.202042;109.160294;67.334167;47.021236;18.5
05/02/2018;313.420319;33.418598;8.868543;239.025085;30.848854;134.230148;121.033859;100.046959;153.143753;212.09938;84.56942;105.287674;65.321999;44.820171;17.4
06/02/2018;324.884796;34.082268;9.318899;240.641022;31.283466;136.702988;122.370514;103.090675;154.386856;214.106369;87.769585;104.459793;67.112656;45.113056;17.57
07/02/2018;331.75589;33.603424;9.318899;241.57402;31.318228;135.391769;121.989952;103.789536;154.882233;213.70314;86.116646;104.404594;67.611076;45.272808;17.469999
08/02/2018;315.714478;33.225384;9.033096;230.147003;31.43992;131.161606;117.29303;99.200974;148.582626;204.263885;81.695984;101.323036;65.635834;43.524372;15.5
09/02/2018;318.750305;32.855743;9.119702;226.347626;31.718073;132.867905;120.235565;101.18721;150.29306;206.389999;84.742393;102.270523;66.872681;44.269905;15.25
12/02/2018;329.256226;33.494209;9.266934;230.781876;31.526844;134.547501;120.922478;102.750443;153.190506;210.037399;85.655342;102.960419;66.346558;44.47403;15.91
13/02/2018;328.643341;33.342987;9.171666;231.156982;31.69199;133.969864;120.63472;103.384941;151.788513;212.026077;86.328072;103.153595;68.192574;44.447411;15.95
14/02/2018;330.261841;33.914253;9.301579;231.637909;32.004925;137.533508;120.365509;105.775749;149.536011;212.612564;87.679825;100.366386;69.549423;43.941517;16.809999
15/02/2018;341.380798;33.973953;9.318899;235.687408;32.430843;138.644394;121.813583;106.217148;150.274353;216.511948;89.466042;102.077339;70.18631;44.145645;16.450001
16/02/2018;340.020813;33.786346;9.188988;234.87941;32.76984;138.795471;123.595802;105.453918;147.479721;218.171249;88.828796;102.160126;69.872459;44.509537;17.040001
20/02/2018;338.402313;33.701061;9.20631;231.791794;32.448231;137.888992;121.479408;105.481514;146.8909;216.696304;89.523979;100.706757;67.806458;43.41787;16.98
21/02/2018;337.463745;33.121185;9.180328;234.023376;32.335232;136.822556;120.588295;105.922897;148.2742;214.032181;88.336365;99.345345;67.899529;42.565842;17
22/02/2018;340.863586;33.470821;9.20631;236.072128;32.354416;136.129379;120.588295;105.72979;150.162201;217.553604;88.568108;100.504379;69.825951;42.48597;16.610001
23/02/2018;341.572296;34.195667;9.266934;242.603256;32.593292;138.208923;122.546906;107.87233;152.405396;218.493896;90.817787;100.890717;70.179588;42.85873;16.83
26/02/2018;348.10376;34.357693;9.431487;244.805939;32.734844;140.928299;123.378326;109.214882;152.891388;225.057373;92.130898;102.049736;71.566238;43.568756;17.139999
27/02/2018;349.214691;33.684006;9.188988;239.255951;32.301327;139.124268;123.004646;107.918312;150.162201;221.960007;90.952972;102.003746;70.328476;42.636856;16.389999
28/02/2018;346.887451;33.138248;9.188988;237.014755;32.124386;138.484421;121.332458;106.207954;148.365707;217.101898;90.537788;100.936722;70.179588;42.37059;15.72
01/03/2018;334.897125;33.206467;8.911845;234.408096;31.823574;136.68924;118.903557;104.304489;146.446945;213.257874;89.649498;100.190742;68.988373;42.565842;16.059999
02/03/2018;330.089508;33.001808;9.007113;232.109238;32.044758;137.29361;120.342232;104.203339;139.458511;212.363693;89.842606;101.043274;69.937614;42.832111;16
05/03/2018;337.827637;33.394073;9.163005;232.715195;32.540207;139.479721;121.248375;105.803345;142.054474;214.612976;90.41227;101.404678;69.928314;43.231495;16.26
06/03/2018;334.159698;33.726646;9.20631;233.773254;32.672909;138.386642;119.7817;105.895302;142.214371;215.39653;90.103294;101.543694;66.810669;43.391243;16.6
07/03/2018;332.359222;33.521988;9.20631;232.465103;32.96487;140.697266;120.547729;105.499893;143.324265;217.157257;90.62468;101.784599;66.475632;43.346878;16.469999
08/03/2018;333.977753;33.649902;9.188988;231.301239;33.194901;138.822128;123.368973;105.509094;145.261841;217.867035;91.175034;103.860321;64.912163;43.497749;16.379999
09/03/2018;339.522827;33.82045;9.292915;238.192963;33.053341;141.577057;124.994461;108.543602;147.895447;222.485458;93.212303;104.286598;65.60083;43.497749;16.5
12/03/2018;329.629822;33.982475;9.362203;237.633896;33.309914;142.421295;123.901466;108.194168;148.365707;221.05661;93.434364;104.481186;65.768349;43.311375;16.76
13/03/2018;324.343292;33.726646;9.336219;241.711105;32.849857;141.585938;125.508301;106.897614;148.817215;219.000916;91.155731;105.26886;66.233673;43.178238;16.860001
14/03/2018;316.289063;33.14677;9.544076;237.990555;32.832165;140.519531;123.611877;105.702194;148.836014;215.97728;90.615021;104.351463;65.749748;43.00074;16.4
15/03/2018;316.020935;33.283215;9.587379;238.46286;32.664066;141.843643;124.303154;105.968857;152.005737;217.433777;90.933655;103.776924;65.731125;42.85873;16.030001
16/03/2018;316.490173;33.666954;9.656665;242.925598;32.982571;142.421295;124.882355;106.152771;152.711166;218.678284;91.339172;103.452606;66.066162;43.098366;16.35
19/03/2018;317.725616;33.044441;9.535416;240.593018;32.63752;139.83522;121.668762;105.315987;149.560242;213.460648;89.68811;102.266464;65.461235;42.876484;16.200001
20/03/2018;323.34729;33.291737;9.518094;242.887054;32.522507;138.813202;122.574928;105.417137;149.908249;214.281097;89.919838;101.840202;66.596634;42.326218;16.16
21/03/2018;322.839722;34.221245;9.61336;240.024323;32.522507;139.248688;122.556229;105.509094;149.231033;215.83902;89.292252;100.765266;65.275116;41.962326;16.76
22/03/2018;306.089539;33.283215;9.310238;227.734924;31.982826;135.160706;118.996979;101.104439;147.707291;205.726456;86.694969;100.023941;64.111809;41.607319;16.27
23/03/2018;307.420776;33.359959;9.145684;221.19017;33.106422;132.31691;116.86702;98.400978;145.76976;198.526901;84.17495;98.365219;63.171867;41.083675;16
26/03/2018;315.053619;34.468548;9.379524;231.185577;33.115276;136.298218;119.006317;101.435486;148.619659;203.025497;90.547447;98.976822;65.405403;41.775948;16.18
27/03/2018;307.535736;34.084805;9.379524;226.163788;33.964611;135.000732;118.838165;99.467651;148.121155;198.997025;86.386002;99.745964;63.758163;41.988953;15.77
28/03/2018;306.482208;33.769287;9.405505;226.318008;34.840488;135.542847;119.06237;99.311333;148.995895;199.614655;86.308754;101.173019;64.381699;42.601353;15.8
29/03/2018;314.009766;34.570885;9.59604;231.436203;34.566223;136.351547;119.716309;101.122856;147.086517;202.361755;88.123955;101.145218;64.614357;42.441593;15.95
02/04/2018;308.799866;34.033646;9.405505;229.884354;34.371582;133.365555;116.362564;99.173401;148.346909;196.001053;85.46875;99.199211;64.19558;41.855824;15.13
03/04/2018;316.825409;34.715847;9.656665;232.332565;34.752014;133.170074;119.903152;100.53434;150.86763;199.421097;86.617722;100.255623;64.70742;42.157585;15.59
04/04/2018;313.588379;34.988731;9.812557;230.134918;35.318241;136.964737;121.827583;102.060783;152.118591;200.554932;89.147423;102.099663;66.875816;42.539227;16.26
05/04/2018;322.169312;35.747688;9.82988;232.361526;35.26516;136.884781;122.107857;103.400887;154.206665;201.578201;89.195686;102.46106;67.415596;42.814358;17.27
06/04/2018;312.324219;35.611248;9.682647;225.826416;35.327087;133.809937;119.669594;100.822327;151.667114;195.659973;87.119804;101.284218;67.275993;42.139835;16.51
09/04/2018;308.838165;35.525974;9.743272;225.855347;35.645596;135.693924;120.958786;102.033051;151.6483;196.176208;87.641182;101.358345;66.522171;42.16679;16.1
10/04/2018;320.665741;36.48106;9.916486;229.40242;36.256046;138.093384;121.678093;103.983139;153.096786;200.020264;89.678459;101.376877;67.74131;43.380035;16.469999
11/04/2018;313.511749;36.719837;9.899164;229.40242;35.893314;138.066727;121.0989;102.236374;153.632935;197.577423;88.693619;100.709679;67.769226;42.759941;16.040001
12/04/2018;323.203644;36.719837;9.795236;233.171158;35.93755;140.475052;121.846245;104.777969;152.015137;199.504059;90.354324;100.366814;67.406296;42.903721;15.92
13/04/2018;315.350525;36.63456;9.769255;235.65799;35.902161;139.266464;122.02375;101.940628;152.118591;198.674408;89.871559;101.247139;66.559395;42.831829;15.89
16/04/2018;317.735168;36.429905;9.85586;240.997833;35.804844;140.315094;123.088715;101.857452;152.024551;200.68399;90.923996;101.858734;67.006104;43.487877;16.190001
17/04/2018;322.4758;36.370205;9.85586;242.896667;35.840229;142.998962;121.949013;101.857452;152.889877;202.887192;92.758484;100.885742;67.424896;43.901276;16.379999
18/04/2018;326.574768;37.120636;9.812557;246.299164;35.778297;132.228027;119.314598;101.034904;152.193832;202.361755;93.115746;99.134346;67.499352;43.694572;16.52
19/04/2018;326.230011;37.240017;9.619467;242.50148;35.282852;131.259369;119.155792;103.253021;150.049347;201.74411;92.797119;97.827759;66.056862;43.523827;15.49
20/04/2018;324.343292;37.095051;9.496591;238.192963;35.389015;128.771042;118.324348;103.021965;149.334503;200.730103;91.72538;94.964378;65.442627;43.047516;15.34
23/04/2018;324.506104;37.444679;9.689682;239.831543;35.680981;129.624191;118.483185;102.522873;149.541458;199.006256;92.063309;95.05703;66.028931;43.730526;14.74
24/04/2018;315.139801;37.726093;9.619467;236.689301;35.955242;129.357574;117.8853;102.042297;147.970703;185.40918;89.910179;94.000648;65.638062;44.638206;14.77
25/04/2018;328.356018;37.666397;9.751119;237.980911;34.610458;129.695282;118.417801;101.654121;146.672684;183.298172;89.128105;93.731903;66.20575;45.024647;14.91
26/04/2018;328.289032;38.246273;10.031979;238.009842;35.56596;130.388458;119.58551;101.755791;149.456772;181.684921;91.010887;95.687172;66.894432;44.719086;15.27
27/04/2018;326.459808;37.709038;10.084641;241.286987;35.884468;130.175171;119.828407;101.108849;148.892456;180.790741;92.51712;94.250839;67.79715;46.345726;15.24
30/04/2018;319.449463;38.024563;9.865218;238.270065;35.486343;128.824371;118.165543;100.53582;157.489258;179.195969;90.296387;93.537315;67.564491;44.350624;14.68
01/05/2018;315.599548;38.203629;9.882773;235.821823;35.424412;128.859909;117.717148;100.53582;153.726959;179.776749;91.72538;91.860054;66.140617;43.874317;15.25
02/05/2018;310.475861;38.118362;9.838887;231.908478;34.955505;126.59375;115.37233;99.741013;151.130997;179.297379;90.286751;90.099396;66.494255;42.912712;15.44
03/05/2018;316.700867;38.143944;9.830112;233.402496;35.03513;126.184944;114.93325;99.112541;150.56665;180.385147;90.827438;90.442261;66.215073;42.993591;16.110001
04/05/2018;320.282654;38.664131;9.970542;236.091705;35.229767;127.891235;116.016914;100.212357;155.222519;183.777512;91.879868;91.730316;66.121994;43.308136;15.9
07/05/2018;326.028839;38.962597;9.952988;234.337463;35.256306;127.278038;115.456406;101.081116;155.194244;184.607162;92.90332;91.02607;64.521294;42.894741;16.530001
08/05/2018;324.056;38.655602;9.89155;233.209717;35.04398;127.082527;114.540886;102.578331;154.977921;185.971481;92.507462;89.691658;64.605049;42.256668;15.87
09/05/2018;329.926666;39.892101;9.707235;235.349518;35.58366;128.142807;115.381668;104.814941;154.479416;187.520172;93.598503;89.107872;65.079681;41.681499;15.47
10/05/2018;331.158661;39.63295;9.838887;238.751968;35.765759;129.607483;117.100563;105.628242;155.260117;189.004318;94.535065;90.136452;65.368179;42.418434;15.66
11/05/2018;329.60907;39.58976;9.821335;241.836395;35.864315;129.517624;118.86618;105.230835;155.561081;189.124146;94.332306;90.284721;65.377495;43.694572;15.59
14/05/2018;331.659149;40.082146;9.812557;242.270157;35.873276;129.661377;117.763847;105.267807;154.930893;189.677246;94.65094;90.025261;67.843674;43.577744;15.29
15/05/2018;329.28183;40.419048;9.847665;238.405014;35.595531;129.158218;116.895042;104.46373;153.369553;186.589096;93.965424;89.70092;68.594582;42.948662;14.38
16/05/2018;328.174957;40.349937;10.005649;238.192963;35.729923;129.957901;117.100563;104.750229;153.190857;184.561081;94.207832;90.062325;70.612617;43.011574;14.82
17/05/2018;331.225983;40.764584;10.058311;239.484558;35.927021;129.841095;115.699295;104.39904;151.723541;185.96254;93.267227;90.738792;71.175804;43.002579;15.12
18/05/2018;338.049927;40.928707;9.94421;240.438797;35.864315;129.463699;116.063614;102.707726;151.413147;184.663162;93.441765;90.358856;71.279045;42.903721;15.31
21/05/2018;350.263794;41.282875;10.102194;245.460587;35.882229;130.730667;115.577843;103.650421;151.883469;187.261948;94.644226;92.212181;72.15197;43.523827;15.35
22/05/2018;341.697754;40.678188;10.110971;243.465378;36.133091;130.371231;114.821144;104.445251;149.974091;184.672455;94.547249;92.601387;70.837891;43.86533;15.05
23/05/2018;345.730499;40.12534;10.040757;241.421936;35.998707;129.993851;115.325615;103.964653;152.015137;184.393967;95.672112;93.083244;66.801811;43.667618;15.26
24/05/2018;345.528381;39.520645;10.19874;242.646072;35.864315;129.454727;114.20459;102.800156;152.73938;185.080826;95.33271;92.833046;66.58593;43.712555;15.32
25/05/2018;346.577484;38.311272;10.102194;242.414734;35.703037;129.068329;114.317535;102.273354;153.510635;184.728104;95.381195;92.953522;66.839355;43.604702;15.47
29/05/2018;339.253021;38.475403;10.040757;238.665253;35.649292;126.893829;112.369415;97.901825;151.07457;181.674545;95.041794;93.685585;67.299271;43.317131;15.65
30/05/2018;344.748779;39.486099;10.137302;243.937668;36.43771;128.151825;113.84697;100.13842;152.203262;184.403275;95.953316;94.362045;68.960648;43.676605;15.36
31/05/2018;338.945038;39.58112;10.137302;240.120712;36.303318;126.974678;112.576454;98.899979;150.500824;183.057449;95.846657;93.752296;68.416245;42.840816;15.1
01/06/2018;343.333923;39.6675;10.277732;244.438873;36.509388;127.549767;114.119888;100.184631;150.652267;185.247879;97.73761;93.752296;68.331764;42.966637;15.15
04/06/2018;347.193481;39.702053;10.304063;242.781036;36.464592;128.529175;114.769257;100.230827;151.655609;186.612244;98.590965;93.63073;71.663887;42.97562;15.08
05/06/2018;346.587097;39.987122;10.383056;242.896667;36.258533;129.122238;114.326935;99.667068;150.95517;186.742203;99.095207;93.714897;73.681923;43.110424;14.98
06/06/2018;357.617035;39.978481;10.505933;247.282303;36.428753;130.0298;115.559792;101.996086;153.700119;189.211029;99.386124;94.294716;73.118729;43.505856;15.16
07/06/2018;354.700775;40.773216;10.558592;247.956985;36.491474;130.613861;116.067993;102.40274;160.420609;190.334106;97.824883;94.603317;73.541115;44.045067;15.5
08/06/2018;355.634308;40.635002;10.620032;250.752274;36.751293;131.314682;116.75502;102.689255;159.881088;191.744888;98.552162;95.847115;73.231377;44.197849;15.94
11/06/2018;357.020325;40.704109;10.558592;252.5065;36.903595;131.710083;115.437462;102.430473;157.590454;190.380493;97.989731;96.520447;74.207542;44.305695;15.8
12/06/2018;356.712341;39.840267;10.628807;255.937943;36.912556;131.970642;115.324516;101.838982;157.817627;190.194901;98.241867;97.708138;74.216942;43.86533;15.96
13/06/2018;350.196381;39.745247;10.549816;253.422226;36.858799;131.503433;115.40921;101.635651;157.675644;190.167038;97.795784;98.446922;73.231377;42.598167;15.02
